1.1149536476295907e-05,0.7173073887825012,-0.0,3.0672797635133975e-11
0.0005521495477296412,0.6893966197967529,-0.0,7.522343992150127e-08
0.0011141495779156685,0.7228895425796509,-0.0,3.062857274471753e-07
0.0016771495575085282,0.6949787735939026,-0.0,6.940381354070269e-07
0.0022391495294868946,0.700560986995697,-0.0,1.2371032198643661e-06
0.002802149625495076,0.700560986995697,-0.0,1.937414026542683e-06
0.0033641494810581207,0.700560986995697,-0.0,2.792481836877414e-06
0.003927149344235659,0.700560986995697,-0.0,3.8053499338275287e-06
0.004489149432629347,0.700560986995697,-0.0,4.9724208111001644e-06
0.005052149761468172,0.700560986995697,-0.0,6.2978483583719935e-06
0.005614149384200573,0.6335750818252563,-0.0,7.776920938340481e-06
0.006177149713039398,0.27073511481285095,-0.0,9.414906344318297e-06
0.006739149335771799,0.15909205377101898,-0.0,1.1205981536477339e-05
0.007302149664610624,0.07535974681377411,-0.0,1.3156526620150544e-05
0.007864149287343025,0.02512037195265293,-0.0,1.525960396975279e-05
0.00842714961618185,0.08094190806150436,-8.918493222154211e-06,1.752270691213198e-05
0.008989149704575539,-0.12559844553470612,-8.918493222154211e-06,1.9937790057156235e-05
0.00955214910209179,0.09210620820522308,-1.7836986444308423e-05,2.25134444917785e-05
0.010114149190485477,-0.0865233764052391,-2.6755478756967932e-05,2.524052979424596e-05
0.010677149519324303,0.09768836945295334,-3.5673972888616845e-05,2.8128750273026526e-05
0.011239149607717991,-0.06419476866722107,-4.459246338228695e-05,3.116783773293719e-05
0.011802149936556816,0.13676343858242035,-5.3510957513935864e-05,3.436861516092904e-05
0.01236414909362793,0.10885267704725266,-6.242944800760597e-05,3.771969932131469e-05
0.012927149422466755,-0.07535906881093979,-7.134794577723369e-05,4.1233037336496636e-05
0.013489149510860443,0.09210620820522308,-8.02664362709038e-05,4.48961291112937e-05
0.014052149839699268,-0.047448303550481796,-9.810342453420162e-05,4.872202407568693e-05
0.014614149928092957,0.15350989997386932,-0.00011594040552154183,5.2697119826916605e-05
0.015177149325609207,0.13676343858242035,-0.00013377740106079727,5.6835564464563504e-05
0.01573915034532547,-0.03628399595618248,-0.00015161438204813749,6.11226714681834e-05
0.01630214974284172,0.1311812847852707,-0.0001783698535291478,6.557367305504158e-05
0.016864148899912834,0.008373911492526531,-0.00020512533956207335,7.017276948317885e-05
0.017427150160074234,0.18700282275676727,-0.00022296232054941356,7.493634620914236e-05
0.017989149317145348,0.21491359174251556,-0.000240799316088669,7.984744297573343e-05
0.018552148714661598,0.1981671303510666,-0.000258636282524094,8.492355846101418e-05
0.01911414973437786,-0.0027910766657441854,-0.00026755480212159455,9.01466773939319e-05
0.01967714913189411,0.1981671303510666,-0.00028539178310893476,9.553534619044513e-05
0.020239150151610374,-0.0027910766657441854,-0.00029431027360260487,0.00010107047273777425
0.020802149549126625,0.18142066895961761,-0.0003121472545899451,0.00010677170212147757
0.02136414870619774,-0.019537536427378654,-0.0003210657450836152,0.00011261880717938766
0.02192714996635914,0.1702563613653183,-0.0003389027260709554,0.0001186326117021963
0.022489149123430252,0.0027917579282075167,-0.0003478212165646255,0.0001247917243745178
0.023052150383591652,0.18700282275676727,-0.0003656581975519657,0.00013111809676047415
0.023614149540662766,0.1702563613653183,-0.0003834952076431364,0.00013758920249529183
